Fecha;Hora;Numero_de_Pasajeros;Mayores;Menores;Clase_de_Vuelo;Clasificacion_Vuelo;Tipo_de_Movimiento;Origen;Destino;Aerolinea_Nombre;Aeronave;Falla_Despegue;Falla_Aterrizaje
14/1/2023;8;190;130;60;Regular;Nacional;Despegue;CABA;Jujuy;Avianca;CESSNA C-150;7;0
14/1/2023;9;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Jujuy;Avianca;CESSNA C-150;7;0
14/1/2023;14;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;San Luis;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;7;360;300;60;Regular;Internacional;Aterrizaje;China;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;7;10;9;1;Priv Matricula Nac;Internacional;Aterrizaje;China;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;11;210;205;5;No Regular;Nacional;Despegue;CABA;Jujuy;Avianca;CESSNA C-150;7;0
14/1/2023;16;150;90;60;Regular;Internacional;Aterrizaje;China;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;20;150;90;60;Regular;Nacional;Despegue;CABA;Jujuy;Avianca;CESSNA C-150;7;0
14/1/2023;10;10;9;1;Priv Matricula Nac;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;22;150;90;60;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;7;0
14/1/2023;20;150;90;60;Regular;Internacional;Aterrizaje;China;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;11;6;4;2;Priv Matricula Nac;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;7;0
14/1/2023;5;6;4;2;Priv Matricula Nac;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;7;0
14/1/2023;11;150;90;60;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;7;0
14/1/2023;10;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;7;0
14/1/2023;6;150;90;60;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;7;0
14/1/2023;0;150;90;60;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;0;150;90;60;No Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;0;160;150;10;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;8;0
14/1/2023;18;160;150;10;Regular;Internacional;Aterrizaje;China;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;19;150;90;60;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;8;0
14/1/2023;21;150;90;60;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;12;12;10;2;Priv Matricula Nac;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;10;150;90;60;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;14;120;110;10;No Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;5;150;90;60;Regular;Internacional;Despegue;CABA;Rusia;Avianca;CESSNA C-150;8;0
14/1/2023;13;120;110;10;No Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;120;110;10;No Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;16;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;19;160;150;10;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;7;150;90;60;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;19;150;90;60;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;17;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;16;150;90;60;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;14;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;150;90;60;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;12;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;150;90;60;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;9;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;11;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;7;150;90;60;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;30;26;4;Priv Matricula Nac;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;12;30;26;4;Priv Matricula Nac;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;11;150;100;50;No Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;11;22;19;3;Priv Matricula Nac;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;16;8;9;1;Priv Matricula Extranj;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;10;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;13;300;200;100;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;15;160;100;60;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;11;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;15;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;18;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;19;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;9;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;8;300;200;100;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;8;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;4;300;280;20;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;11;360;300;60;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;18;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;17;300;280;20;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;15;300;280;20;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;18;150;130;20;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;21;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;11;190;180;10;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;17;150;130;20;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;12;150;130;20;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;9;160;100;60;Regular;Internacional;Aterrizaje;Rusia;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;18;150;130;20;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;16;150;130;20;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;10;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;9;150;130;20;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;13;150;130;20;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;0;200;160;40;No Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;22;160;100;60;Regular;Internacional;Despegue;CABA;Suiza;Avianca;CESSNA C-150;8;0
14/1/2023;6;190;180;10;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;0;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;1;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;4;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;13;150;130;20;Regular;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;19;150;130;20;Regular;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;19;360;300;60;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;12;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;10;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;9;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;9;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;8;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;6;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;4;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;3;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;6
14/1/2023;1;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;15;150;130;20;Regular;Nacional;Despegue;CABA;Salta;Avianca;CESSNA C-150;8;0
14/1/2023;18;150;130;20;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;16;150;130;20;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;19;300;280;20;Regular;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;13;190;180;10;Regular;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;21;360;300;60;Regular;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;20;12;10;2;Priv Matricula Nac;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;8;12;10;2;Priv Matricula Nac;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;6;12;10;2;Priv Matricula Nac;Internacional;Despegue;CABA;Portugal;Avianca;CESSNA C-150;8;0
14/1/2023;18;6;5;1;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;17;6;5;1;Priv Matricula Nac;Internacional;Aterrizaje;Corea del Sur;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;10;6;5;1;Priv Matricula Nac;Internacional;Despegue;CABA;Italia;Avianca;CESSNA C-150;8;0
14/1/2023;9;6;5;1;Priv Matricula Nac;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;0;150;80;70;Regular;Nacional;Aterrizaje;Mar del Plata;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;11;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;20;150;80;70;Regular;Internacional;Despegue;CABA;Italia;Avianca;CESSNA C-150;8;0
14/1/2023;19;150;80;70;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;17;400;300;100;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;6;150;80;70;Regular;Internacional;Despegue;CABA;Italia;Avianca;CESSNA C-150;8;0
14/1/2023;18;400;300;100;Regular;Internacional;Despegue;CABA;Italia;Avianca;CESSNA C-150;8;0
14/1/2023;14;360;300;60;Regular;Internacional;Despegue;CABA;Italia;Avianca;CESSNA C-150;8;0
14/1/2023;8;360;300;60;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;13;6;4;2;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;16;6;4;2;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;3;210;205;5;No Regular;Internacional;Despegue;CABA;China;Avianca;CESSNA C-150;8;0
14/1/2023;14;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;10;150;80;70;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;22;9;8;1;Priv Matricula Nac;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;18;200;160;40;Regular;Internacional;Despegue;CABA;China;Avianca;CESSNA C-150;8;0
14/1/2023;7;200;160;40;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;11;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;22;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;23;360;300;60;Regular;Internacional;Despegue;CABA;China;Avianca;CESSNA C-150;8;0
14/1/2023;10;22;19;3;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;20;360;300;60;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;20;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;19;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;18;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;11;150;80;70;Regular;Internacional;Despegue;CABA;China;Avianca;CESSNA C-150;8;0
14/1/2023;8;300;280;20;Regular;Internacional;Despegue;CABA;China;Avianca;CESSNA C-150;8;0
14/1/2023;15;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;12;190;180;10;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;21;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;13;360;300;60;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;15;360;300;60;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;12;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;8;150;80;70;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;14;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;13;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;9;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;16;150;80;70;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;10;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;12;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;16;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;8;150;80;70;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;10;150;80;70;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;12;16;14;2;Priv Matricula Nac;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;18;360;300;60;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;19;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;21;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;17;360;300;60;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;23;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;14;150;80;70;Regular;Internacional;Aterrizaje;Vietnam;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;13;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;6;300;280;20;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;11;400;300;100;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;11;400;300;100;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;360;300;60;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;12;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;14;190;130;60;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;17;190;130;60;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;8;400;300;100;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;7;400;300;100;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;7;150;80;70;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;14;210;205;5;No Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;8;150;80;70;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;6;150;80;70;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;17;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;16;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;15;210;205;5;No Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;9;190;180;10;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;7;190;180;10;Regular;Nacional;Despegue;CABA;Tucuman;Avianca;CESSNA C-150;8;0
14/1/2023;12;190;180;10;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;4;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;9;190;180;10;Regular;Internacional;Despegue;CABA;Korea del Sur;Avianca;CESSNA C-150;8;0
14/1/2023;18;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;2;190;180;10;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;9;190;180;10;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;21;60;55;5;No Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;9;190;180;10;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;8;190;180;10;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;0;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;6;190;180;10;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;13;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;14;190;180;10;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;19;190;180;10;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;12;190;180;10;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;11;18;16;2;Priv Matricula Nac;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;9;190;180;10;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;11;190;180;10;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;14;190;180;10;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;12;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;1;190;180;10;Regular;Internacional;Aterrizaje;Italia;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;16;110;90;20;Regular;Nacional;Aterrizaje;Mendoza;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;10;110;90;20;Regular;Internacional;Aterrizaje;Inglatera;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;17;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;21;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;19;60;55;5;No Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;19;60;55;5;No Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;13;110;90;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;19;210;190;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;14;12;10;2;Priv Matricula Nac;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;19;12;10;2;Priv Matricula Nac;Internacional;Aterrizaje;Inglatera;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;12;110;90;20;Regular;Internacional;Aterrizaje;Inglatera;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;21;210;190;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;20;210;190;20;No Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;15;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;13;110;90;20;Regular;Internacional;Aterrizaje;Inglatera;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;18;210;190;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;16;210;190;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;7;110;90;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;10;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;21;210;190;20;Regular;Nacional;Despegue;CABA;Bariloche;Avianca;CESSNA C-150;8;0
14/1/2023;5;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;17;60;55;5;No Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;17;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;18;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;8;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;11;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;12;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;22;110;90;20;Regular;Internacional;Aterrizaje;Inglatera;CABA;Avianca;CESSNA C-150;0;7
14/1/2023;17;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;16;110;90;20;Regular;Internacional;Despegue;CABA;Vietnam;Avianca;CESSNA C-150;8;0
14/1/2023;6;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
14/1/2023;7;110;90;20;Regular;Nacional;Aterrizaje;La Pampa;CABA;Avianca;CESSNA C-150;0;7
15/1/2023;10;110;90;20;Regular;Nacional;Despegue;CABA;Catamarca;Avianca;CESSNA C-150;8;0
